id,category,subcategory,rule_text,date_updated,fee_amounts_jpy,links,audience,ai_can_answer,requires_fee_disclaimer,needs_review,review_reason
P1855,PLAN FILE: DATA SIM + BRASTEL PLANS,Delivery in 2/3 days with Yamato,Initial payment by Bank transfer discount ¥300 on total price,,300,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1856,PLAN FILE: DATA SIM + BRASTEL PLANS,REISSUE FEE,Re-issue= customer will not continue (re-issue fee (4000Yen) + unpaid bill+ retun device no need if sim card),,4000,,customer,True,True,False,
P1857,PLAN FILE: DATA SIM + BRASTEL PLANS,REISSUE FEE,Re-issue= customer wants to continue (Unpaid bill + 4000 yen + regular price),,4000,,customer,True,True,False,
P1858,PLAN FILE: DATA SIM + BRASTEL PLANS,Able to receive sms (charge applicable),"Late payment above 7days, signal will be stopped",,,,customer,True,False,False,
P1859,PLAN FILE: DATA SIM + BRASTEL PLANS,Make sure to use on simfree phone,"When brastel can not recieve any call, please make sure to allow background app usage",,,,customer,True,False,False,
P1860,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,Change plan fee is ¥3300,,3300,,customer,True,True,False,
P1861,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,No discount for change plan more than 1 items on same address,,,,customer,True,False,False,
P1862,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"If there is signal problem within 5 days, we will offer free replacement",,,,customer,True,False,False,
P1863,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,Damaged Pocket Wifi will be charged accordingly and we will send the same model as replacement (see DEVICE REPLACEMENT FEE),,,,customer,True,False,False,
P1864,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"If there are missing items upon delivery, we will send new ones",,,,customer,True,False,False,
P1865,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"PUK lock will be charged ¥3300, we will send new one (unless PUK locked upon receiving, its free)",,3300,,customer,True,True,False,
P1866,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,PUK PIN can be informed by request on support page (2 Working days is required),,,,customer,True,False,False,
P1867,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,if number has been used for registration on line/amazon/other app . replacement is free,,,,customer,True,False,False,
P1868,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"if change on the 1st of the month , PLAN CHANGE IS 2500 YEN",,2500,,customer,True,True,False,
P1869,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"if change in middle of the month , PLAN CHANGE is NEW PLAN MONTHLY+ 700 YEN (shipping fee)",,700,,customer,True,True,False,
P1870,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"✅ if change plan to POCKET WIFI , + POCKET RENTAL FEE",,,,customer,True,False,False,
P1871,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,✅ C Plan change to A Plan is not possible,,,,customer,True,False,False,
P1872,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"✅ Change plan from non deposit plan to CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL) with deposit , deposit need to be added",,,,customer,True,False,False,
P1873,PLAN FILE: DATA SIM + BRASTEL PLANS,REPLACEMENT AND CHANGE PLAN,"✅ Change plan from non deposit to plan with deposit (other than CALL SIM (EASYCALL/UVCALL/DCALL/S-CALL), deposit is not required (normal change plan fee only applies)",,,,customer,True,False,False,
P1874,PLAN FILE: DATA SIM + BRASTEL PLANS,Payment deadline: 10th of the month,¥200 Fine for payment after deadline,,200,,customer,True,True,False,
P1875,PLAN FILE: DATA SIM + BRASTEL PLANS,Minimum use: 4 months,"If no payment is made for more than 3 weeks , SIM will be reissued and reissue fee need to be paid",,,,customer,True,False,False,
P1876,PLAN FILE: DATA SIM + BRASTEL PLANS,Minimum use: 4 months,Lost & broken SIM will be charged reissue fee,,,,customer,True,False,False,
P1877,PLAN FILE: DATA SIM + BRASTEL PLANS,Minimum use: 4 months,Can be used on SIMFREE phones only,,,,customer,True,False,False,
P1878,PLAN FILE: DATA SIM + BRASTEL PLANS,Minimum use: 4 months,"SMS charge: ¥3.3/SMS, International SMS ¥110/SMS",,110,,customer,True,True,False,
P1879,PLAN FILE: DATA SIM + BRASTEL PLANS,Make sure to use on free sim phone,We will replace or money return if you have trouble with size,,,,customer,True,False,False,
P1880,PLAN FILE: DATA SIM + BRASTEL PLANS,1Gb/month docomo cant recieve or use sms,Tethering is no longer available on IOS devices,,,,customer,True,False,False,
P1881,PLAN FILE: DATA SIM + BRASTEL PLANS,1Gb/month docomo cant recieve or use sms,"if username and password of brastel cannot be seen/erased, customer can contact/we can support directly to brastel customer support on facebook to get the username and password information",,,,customer,True,False,False,
P1882,PLAN FILE: DATA SIM + BRASTEL PLANS,1Gb/month docomo cant recieve or use sms,for details on call rate : https://www.brastel.com/personal/rates/eng/,,,https://www.brastel.com/personal/rates/eng/,customer,True,False,False,
P1883,PLAN FILE: DATA SIM + BRASTEL PLANS,1Gb/month docomo cant recieve or use sms,"For new entree, in case if they dont have the written requirement, applicant can apply voice sim under company name (his workplace/agency), the requirement please check | this link",,,,customer,True,False,False,
P1884,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,,Add or Edit rules on date : | Add or Edit rules on date : | 2021-12-29 00:00:00,2021-12-29,,,customer,True,False,False,
P1885,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Email,Picture of Copy ID is not allowed,,,,customer,True,False,False,
P1886,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Email,ID number and face picture must cleary shown,,,,customer,True,False,False,
P1887,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Email,"How to take ID : Put on table, make sure light reflection not covered on id, take picture from above",,,,customer,True,False,False,
P1888,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Delivery in 2/3 days with Yamato,"For 2 orders or more in one box, discount ¥700",,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1889,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Delivery in 2/3 days with Yamato,Cash on Delivery : ¥700,,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1890,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Delivery in 2/3 days with Yamato,Initial payment by Bank transfer discount ¥300 on total price,,300,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1891,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REISSUE FEE,Re-issue= customer will not continue (re-issue fee (4000Yen) + unpaid bill+ retun device no need if sim card),,4000,,customer,True,True,False,
P1892,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REISSUE FEE,Re-issue= customer wants to continue (Unpaid bill + 4000 yen + regular price),,4000,,customer,True,True,False,
P1893,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,->if 6Months plan arrival on 2022/01/01 - 2022/01/20,,,,customer,True,False,False,
P1894,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,next payment is on 2022/06/25 - 2022/07/10,,,,customer,True,False,False,
P1895,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,->if 6Months plan arrival on 2022/01/21 - 2022/01/30,,,,customer,True,False,False,
P1896,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,next payment is on 2022/07/25 - 2022/08/10,,,,customer,True,False,False,
P1897,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,->if 12Months plan arrival on 2022/01/01 - 2022/01/20,,,,customer,True,False,False,
P1898,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,next payment is on 2022/12/25 - 2023/01/10,,,,customer,True,False,False,
P1899,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,->if 12Months plan arrival on 2022/01/21 - 2022/01/30,,,,customer,True,False,False,
P1900,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,next payment is on 2022/01/25 - 2023/02/10,,,,customer,True,False,False,
P1901,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Next payment period ,"Failure to pay or contact before renewal, auto",,,,customer,True,False,False,
P1902,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Able to receive sms (charge applicable),"Late payment above 7days, signal will be stopped",,,,customer,True,False,False,
P1903,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Payment deadline: 10th of the month,¥200 Fine for payment after deadline,,200,,customer,True,True,False,
P1904,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Minimum use: 4 months,"If no payment is made for more than 3 weeks , SIM will be reissued and reissue fee need to be paid",,,,customer,True,False,False,
P1905,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Minimum use: 4 months,Lost & broken SIM will be charged reissue fee,,,,customer,True,False,False,
P1906,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Minimum use: 4 months,Can be used on SIMFREE phones only,,,,customer,True,False,False,
P1907,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Minimum use: 4 months,"SMS charge: ¥3.3/SMS, International SMS ¥110/SMS",,110,,customer,True,True,False,
P1908,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,Minimum use: 4 months,We will replace or money return if you have trouble with size or phone lock.,,,,customer,True,False,False,
P1909,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,"For 1Gb/month docomo, shokai plan canot be used.",Tethering is no longer available on IOS devices,,,,customer,True,False,False,
P1910,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,"For 1Gb/month docomo, shokai plan canot be used.","Starting from 19th of May , Price included 2000 YEN DEPOSIT , refundable if the simcard is returned on time/ before reissued after contract ended",,2000,,customer,True,True,False,
P1911,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,"For 1Gb/month docomo, shokai plan canot be used.",Please consult with office team if you are not sure if customer's plan does include deposit,,,,customer,True,False,False,
P1912,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,"Change plan with different GB after several months of use, Change plan fee is 3300Yen+difference",,3300,,customer,True,True,False,
P1913,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,No discount for change plan more than 1 items on same address,,,,customer,True,False,False,
P1914,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,Change plan not possible from monthly to long term,,,,customer,True,False,False,
P1915,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,"If customer want to change from monthly to long term , need to avail as new plan",,,,customer,True,False,False,
P1916,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,"If there is signal problem within 5 days, we will offer free replacement",,,,customer,True,False,False,
P1917,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,"If there are missing items upon delivery, we will send new ones",,,,customer,True,False,False,
P1918,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,"PUK lock will be charged ¥3300, we will send new one (unless PUK locked upon receiving, its free)",,3300,,customer,True,True,False,
P1919,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,PUK PIN can be informed by request on support page (2 Working days is required),,,,customer,True,False,False,
P1920,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,if number has been used for registration on line/amazon/other app . replacement is free,,,,customer,True,False,False,
P1921,PLAN FILE: LONG TERM BRASTEL+DATASIM+POCKE,REPLACEMENT AND CHANGE PLAN,"if number cannot receive sms , replacement is free",,,,customer,True,False,False,
P1922,PLAN FILE: LONG TERM VOICE SIM,,Add or Edit rules on date : | Add or Edit rules on date : | 2021-12-29 00:00:00,2021-12-29,,,customer,True,False,False,
P1923,PLAN FILE: LONG TERM VOICE SIM,Email,Picture of Copy ID is not allowed,,,,customer,True,False,False,
P1924,PLAN FILE: LONG TERM VOICE SIM,Email,ID number and face picture must cleary shown,,,,customer,True,False,False,
P1925,PLAN FILE: LONG TERM VOICE SIM,Email,"How to take ID : Put on table, make sure light reflection not covered on id, take picture from above",,,,customer,True,False,False,
P1926,PLAN FILE: LONG TERM VOICE SIM,Delivery in 2/3 days with Yamato,"For 2 orders or more in one box, discount ¥700",,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1927,PLAN FILE: LONG TERM VOICE SIM,Delivery in 2/3 days with Yamato,Cash on Delivery : ¥700,,700,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1928,PLAN FILE: LONG TERM VOICE SIM,Delivery in 2/3 days with Yamato,Initial payment by Bank transfer discount ¥300 on total price,,300,,customer,True,True,True,contains COD/discount amount - confirm AI exposure policy
P1929,PLAN FILE: LONG TERM VOICE SIM,REISSUE FEE,Re-issue= customer will not continue (re-issue fee (4000Yen) + unpaid bill+ retun device no need if sim card),,4000,,customer,True,True,False,
P1930,PLAN FILE: LONG TERM VOICE SIM,REISSUE FEE,Re-issue= customer wants to continue (Unpaid bill + 4000 yen + regular price),,4000,,customer,True,True,False,
P1931,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,->if 6Months plan arrival on 2022/01/01 - 2022/01/20,,,,customer,True,False,False,
P1932,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,next payment is on 2022/06/25 - 2022/07/10,,,,customer,True,False,False,
P1933,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,->if 6Months plan arrival on 2022/01/21 - 2022/01/30,,,,customer,True,False,False,
P1934,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,next payment is on 2022/07/25 - 2022/08/10,,,,customer,True,False,False,
P1935,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,->if 12Months plan arrival on 2022/01/01 - 2022/01/20,,,,customer,True,False,False,
P1936,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,next payment is on 2022/12/25 - 2023/01/10,,,,customer,True,False,False,
P1937,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,->if 12Months plan arrival on 2022/01/21 - 2022/01/30,,,,customer,True,False,False,
P1938,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,next payment is on 2022/01/25 - 2023/02/10,,,,customer,True,False,False,
P1939,PLAN FILE: LONG TERM VOICE SIM,Next payment period ,"Failure to pay or contact before renewal, auto",,,,customer,True,False,False,
P1940,PLAN FILE: LONG TERM VOICE SIM,Able to receive sms (charge applicable),"Late payment above 7days, signal will be stopped",,,,customer,True,False,False,
P1941,PLAN FILE: LONG TERM VOICE SIM,Payment deadline: 10th of the month,¥200 Fine for payment after deadline,,200,,customer,True,True,False,
P1942,PLAN FILE: LONG TERM VOICE SIM,Minimum use: 4 months,"If no payment is made for more than 3 weeks , SIM will be reissued and reissue fee need to be paid",,,,customer,True,False,False,
P1943,PLAN FILE: LONG TERM VOICE SIM,Minimum use: 4 months,Lost & broken SIM will be charged reissue fee,,,,customer,True,False,False,
